material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,elements,cbm,vbm,crystal_system,spacegroup,is_stable,cif_path
mp-2713876,HfZn(SO4)3,4.8209,-2.247044126029412,0.0,1508.6224387073846,3.5140041492922123,102,"['Hf', 'O', 'S', 'Zn']",4.239,-0.5819,Trigonal,R3c,True,data\candidates\cif\mp-2713876.cif
mp-2713863,ZnSn(SO4)3,2.057,-1.8409355082843142,0.0,1490.0320304952716,3.158122282351788,102,"['O', 'S', 'Sn', 'Zn']",2.0753,0.0183,Trigonal,R3c,True,data\candidates\cif\mp-2713863.cif
mp-1191872,La3AlZnS7,1.9545000000000001,-2.010336966458333,0.033306168416666004,548.404216290962,4.442373844825584,24,"['Al', 'La', 'S', 'Zn']",7.2683,5.3138,Hexagonal,P6_3,False,data\candidates\cif\mp-1191872.cif
mp-1192219,Gd3AlZnS7,1.367299999999999,-1.847556420420382,0.039176074092264,512.7871707147024,5.107357494013152,24,"['Al', 'Gd', 'S', 'Zn']",4.9403,3.573,Hexagonal,P6_3,False,data\candidates\cif\mp-1192219.cif
mp-1192897,Ce3AlZnS7,0.0,-1.866113575208331,0.055837522291665005,549.3090039563966,4.45701294416636,24,"['Al', 'Ce', 'S', 'Zn']",,,Hexagonal,P6_3,False,data\candidates\cif\mp-1192897.cif
mp-7204,CaZnSO,2.6853,-2.174105661874999,0.010719636249999,142.4077262992574,3.580958773196182,8,"['Ca', 'O', 'S', 'Zn']",4.7406,2.0553,Hexagonal,P6_3mc,False,data\candidates\cif\mp-7204.cif
mp-1197739,ZnH14SO11,5.201,-1.409068876296295,0.008502010925941,991.9869904099111,1.925571356129353,108,"['H', 'O', 'S', 'Zn']",3.3951000000000002,-1.8059,Orthorhombic,P2_12_12_1,False,data\candidates\cif\mp-1197739.cif
mp-1178614,ZnS2(NO2)4,0.169299999999999,-1.097007789666667,0.138349518555552,267.16950650488974,1.948876191275343,15,"['N', 'O', 'S', 'Zn']",-2.2465,-2.4158,Triclinic,P-1,False,data\candidates\cif\mp-1178614.cif
mp-1369435,VZnSF5,0.0,-2.516933640312499,0.068735096562501,305.8684592510952,2.642885705912269,16,"['F', 'S', 'V', 'Zn']",-0.8578,-0.8244,Triclinic,P-1,False,data\candidates\cif\mp-1369435.cif
mp-24345,ZnH12(SO6)2,5.0235,-1.432918314074074,0.028301406793977003,299.79480157538853,1.847933310065653,27,"['H', 'O', 'S', 'Zn']",2.9052000000000002,-2.1183,Triclinic,P-1,False,data\candidates\cif\mp-24345.cif
mp-680579,ZnC2(SN)2,3.7288,-0.123632142264031,0.15142452905612,595.0255953374715,2.026873403319815,28,"['C', 'N', 'S', 'Zn']",2.7591,-0.9697,Triclinic,P-1,False,data\candidates\cif\mp-680579.cif
mp-1215673,ZnCr2(SeS)2,0.0,-0.9414984092410711,0.014774313571424,275.7862711484806,4.713940310085164,14,"['Cr', 'S', 'Se', 'Zn']",4.0635,4.0969,Cubic,F-43m,False,data\candidates\cif\mp-1215673.cif
mp-1221557,MnZn(CrS2)4,0.3357,-1.016192887709358,0.0,256.8295635828423,3.7813741495795643,14,"['Cr', 'Mn', 'S', 'Zn']",4.7153,4.3796,Cubic,F-43m,True,data\candidates\cif\mp-1221557.cif
mp-2227944,MgMn4ZnS8,0.0,-0.9472789704802951,0.044664776428565006,267.45487869709984,3.514021384183075,14,"['Mg', 'Mn', 'S', 'Zn']",,,Cubic,F-43m,False,data\candidates\cif\mp-2227944.cif
mp-2228597,MgZn(CoS2)4,0.4953,-0.825959705357142,0.067121347857144,229.81062290839301,4.205108368896527,14,"['Co', 'Mg', 'S', 'Zn']",5.2995,4.8042,Cubic,F-43m,False,data\candidates\cif\mp-2228597.cif
mp-1105527,ZnCu2GeS4,0.507799999999999,-0.695724522499999,0.002865244375,294.6598100694474,4.433979165231541,16,"['Cu', 'Ge', 'S', 'Zn']",5.0267,4.5189,Orthorhombic,Pmn2_1,False,data\candidates\cif\mp-1105527.cif
mp-1190224,ZnCu2SnS4,0.0,-0.6978175106249991,0.009467663749999002,329.4760545665013,4.429813663380956,16,"['Cu', 'S', 'Sn', 'Zn']",,,Orthorhombic,Pmn2_1,False,data\candidates\cif\mp-1190224.cif
mp-1210804,Li2ZnGeS4,2.1846,-1.136056408958332,0.0,328.2531519136537,2.834812698049025,16,"['Ge', 'Li', 'S', 'Zn']",3.4403,1.2557,Orthorhombic,Pmn2_1,True,data\candidates\cif\mp-1210804.cif
mp-977414,ZnCu2SiS4,1.282299999999998,-0.8001549412499991,0.001620530624999,284.2568502213644,4.075702949959299,16,"['Cu', 'S', 'Si', 'Zn']",6.0501,4.7678,Orthorhombic,Pmn2_1,False,data\candidates\cif\mp-977414.cif
mp-558807,ZnAgPS4,2.193399999999999,-0.6447761691156451,0.0,603.0707987673549,3.662239614999156,28,"['Ag', 'P', 'S', 'Zn']",4.8145,2.6211,Orthorhombic,Pna2_1,True,data\candidates\cif\mp-558807.cif
mp-1147721,Li4Zn(PS4)2,2.7225,-1.060883978507935,0.011160197166666,627.0305664566724,2.180261084751846,30,"['Li', 'P', 'S', 'Zn']",4.2859,1.5634000000000001,Monoclinic,P2_1,False,data\candidates\cif\mp-1147721.cif
mp-1147724,Li4Zn(PS4)2,2.7498,-1.062608932007936,0.009435243666666001,1250.4084384819157,2.186630065700986,60,"['Li', 'P', 'S', 'Zn']",4.3193,1.5695000000000001,Monoclinic,P2_1,False,data\candidates\cif\mp-1147724.cif
mp-1190487,Na2Zn(SnS3)2,1.7270999999999992,-0.976167164341691,0.0,586.9392385632551,3.062263542868772,22,"['Na', 'S', 'Sn', 'Zn']",3.2342,1.507099999999999,Orthorhombic,Fdd2,True,data\candidates\cif\mp-1190487.cif
mp-13593,BaZnSnS4,2.271099999999999,-1.330450353035713,0.0,1563.0598380439326,3.8220130198927453,56,"['Ba', 'S', 'Sn', 'Zn']",4.119,1.8479,Orthorhombic,Fdd2,True,data\candidates\cif\mp-13593.cif
mp-1215590,ZnRe2(MoS4)2,1.189,-1.001116660384615,0.029866625865381004,231.15910987169326,6.366212060758841,13,"['Mo', 'Re', 'S', 'Zn']",6.7445,5.5555,Orthorhombic,Imm2,False,data\candidates\cif\mp-1215590.cif
mp-1215886,ZnFe3(SnS4)2,0.0,-0.667855526428569,0.152276304999998,260.2693524780833,4.637577445804398,14,"['Fe', 'S', 'Sn', 'Zn']",5.6791,5.7175,Orthorhombic,Imm2,False,data\candidates\cif\mp-1215886.cif
mp-1228479,Al2Zn(SeS)2,2.3718999999999992,-1.191555289955357,0.009137649642855001,161.98829697527592,3.499911462596912,7,"['Al', 'S', 'Se', 'Zn']",4.7592,2.3873,Monoclinic,C2,False,data\candidates\cif\mp-1228479.cif
mp-1228455,Al2Zn(SeS)2,1.7622,-1.148205004241071,0.052487935357141004,166.43747145476863,3.406352502443507,7,"['Al', 'S', 'Se', 'Zn']",4.3715,2.6093,Monoclinic,Pm,False,data\candidates\cif\mp-1228455.cif
mp-1199216,Cs2ZnBi2S5,1.7343000000000002,-0.9190624301562481,0.0,1202.4449917747036,5.023996150464736,40,"['Bi', 'Cs', 'S', 'Zn']",4.0239,2.2896,Orthorhombic,Pnma,True,data\candidates\cif\mp-1199216.cif
mp-548469,BaZnSO,2.2367,-2.078282849375,0.0,161.26306331513743,5.165024817928211,8,"['Ba', 'O', 'S', 'Zn']",4.5797,2.343,Orthorhombic,Cmcm,True,data\candidates\cif\mp-548469.cif
mp-1147684,Li10Zn(PS4)4,2.5786,-1.121313861513056,0.0073644749193570004,1272.9583116836336,2.013463810634495,62,"['Li', 'P', 'S', 'Zn']",4.0363,1.4577,Monoclinic,Pc,False,data\candidates\cif\mp-1147684.cif
mp-1147728,Li4Zn(PS4)2,2.6651,-1.061344245257936,0.010699930416666,2531.723006078511,2.159936675083474,120,"['Li', 'P', 'S', 'Zn']",4.3397,1.674599999999999,Monoclinic,Pc,False,data\candidates\cif\mp-1147728.cif
mp-1147681,Li10Zn(PS4)4,2.5023,-1.121298877964668,0.007379458467744001,1267.0269438170963,2.022889493809673,62,"['Li', 'P', 'S', 'Zn']",4.0573,1.5550000000000002,Monoclinic,Pc,False,data\candidates\cif\mp-1147681.cif
mp-1147687,Li10Zn(PS4)4,2.598799999999999,-1.12158388877112,0.007094447661293001,1274.7680079698878,2.01060544114465,62,"['Li', 'P', 'S', 'Zn']",4.0648,1.466,Monoclinic,Pc,False,data\candidates\cif\mp-1147687.cif
mp-1147685,Li10Zn(PS4)4,2.5065,-1.121468532158217,0.007209804274196,1237.867029179799,2.070541853529812,62,"['Li', 'P', 'S', 'Zn']",4.0331,1.5266000000000002,Monoclinic,Pc,False,data\candidates\cif\mp-1147685.cif
mp-1189914,ZnSi(AgS2)2,1.6859000000000002,-0.601970757031249,0.0,332.8974915414343,4.364531119583839,16,"['Ag', 'S', 'Si', 'Zn']",4.2361,2.5502000000000002,Monoclinic,Pc,True,data\candidates\cif\mp-1189914.cif
mp-1189702,ZnCu2SiS4,1.609999999999999,-0.8017754718749991,0.0,285.3026892857826,4.060762574280743,16,"['Cu', 'S', 'Si', 'Zn']",6.2043,4.5943000000000005,Monoclinic,Pc,True,data\candidates\cif\mp-1189702.cif
mp-555186,Li2ZnSnS4,2.1758,-1.149664108333332,0.0,352.33512162435875,3.075305884410742,16,"['Li', 'S', 'Sn', 'Zn']",3.8246,1.6488,Monoclinic,Pc,True,data\candidates\cif\mp-555186.cif
mp-1228837,AlZnCrS4,0.0,-1.177997197857142,0.0,255.26114407459846,3.547272315289482,14,"['Al', 'Cr', 'S', 'Zn']",4.8577,4.8892,Orthorhombic,Imma,True,data\candidates\cif\mp-1228837.cif
mp-1216034,ZnIn2Cu2S5,0.1341,-0.7680364830833321,0.026894255000000002,214.86270599073055,4.501483407044568,10,"['Cu', 'In', 'S', 'Zn']",4.8883,4.7542,Monoclinic,Cm,False,data\candidates\cif\mp-1216034.cif
mp-1221721,MnZn(InS2)4,0.0,-0.814701815957931,0.032484732499998004,332.94438962038845,4.170190556192185,14,"['In', 'Mn', 'S', 'Zn']",,,Monoclinic,Cm,False,data\candidates\cif\mp-1221721.cif
mp-1079541,ZnCu2SnS4,0.09439999999999901,-0.707285174374999,0.0,158.3930417553635,4.607265294297925,8,"['Cu', 'S', 'Sn', 'Zn']",4.7467,4.6523,Tetragonal,I-4,True,data\candidates\cif\mp-1079541.cif
mp-11175,LiZnPS4,2.731199999999999,-0.9466399625680261,0.0,153.98989737362206,2.497266967183973,7,"['Li', 'P', 'S', 'Zn']",4.3561,1.6249,Tetragonal,I-4,True,data\candidates\cif\mp-11175.cif
mp-1215558,ZnAg2GeS4,0.9342,-0.629615587291665,0.0,176.95041939490488,4.5236130059032345,8,"['Ag', 'Ge', 'S', 'Zn']",3.3664,2.4322,Tetragonal,I-4,True,data\candidates\cif\mp-1215558.cif
mp-1228824,AlZnGaS4,2.7802000000000002,-1.028982239107138,0.003774758928573,150.8174939698332,3.197086704335698,7,"['Al', 'Ga', 'S', 'Zn']",4.955,2.1748,Tetragonal,I-4,False,data\candidates\cif\mp-1228824.cif
mp-1190399,Na2Zn(GeS3)2,2.266499999999999,-0.979059697978055,0.0,532.3858949030106,2.801273488303176,22,"['Ge', 'Na', 'S', 'Zn']",3.7075,1.441,Monoclinic,Cc,True,data\candidates\cif\mp-1190399.cif
mp-1173865,Na21ZnS10Cl3O40,3.8486000000000002,-2.097709582852873,0.079938680533334,2407.5060429609357,2.228088352324631,150,"['Cl', 'Na', 'O', 'S', 'Zn']",3.7358000000000002,-0.11280000000000001,Triclinic,P1,False,data\candidates\cif\mp-1173865.cif
mp-1215792,ZnCu2SnSeS3,0.026899999999999,-0.682614896230468,0.009617070562499,169.08060110784228,4.776596122643641,8,"['Cu', 'S', 'Se', 'Sn', 'Zn']",4.4201,4.3932,Triclinic,P1,False,data\candidates\cif\mp-1215792.cif
mp-1215670,ZnCu2SnSe3S,0.003899999999999,-0.6450904649414061,0.017035086687498,184.04228636622062,5.234512794550937,8,"['Cu', 'S', 'Se', 'Sn', 'Zn']",3.7943000000000002,3.7904,Triclinic,P1,False,data\candidates\cif\mp-1215670.cif
mp-1223305,KZnH5(SO5)2,4.7491,-1.712699428342105,0.011877484671047002,214.86924444711872,2.578655369302288,19,"['H', 'K', 'O', 'S', 'Zn']",4.4187,-0.3304,Triclinic,P1,False,data\candidates\cif\mp-1223305.cif
mp-2712874,ZnGe3P2(SO6)4,1.5165000000000002,-1.978217502282914,0.018545626740199002,1330.9335231370987,3.20966215657293,102,"['Ge', 'O', 'P', 'S', 'Zn']",2.3546,0.8381000000000001,Triclinic,P1,False,data\candidates\cif\mp-2712874.cif
mp-2712970,Hf3ZnP2(SO6)4,4.2221,-2.6458090039986,0.0057903618137240005,1552.2141756520164,3.77123182853617,102,"['Hf', 'O', 'P', 'S', 'Zn']",4.0465,-0.1756,Triclinic,P1,False,data\candidates\cif\mp-2712970.cif
mp-2712976,ZnSn3P2(SO6)4,1.5099,-2.039268335420169,0.010774122175257,1502.2338878424184,3.30198667162015,102,"['O', 'P', 'S', 'Sn', 'Zn']",2.5489,1.039,Triclinic,P1,False,data\candidates\cif\mp-2712976.cif
mp-2713008,Ti3ZnSiS5O24,1.745099999999999,-2.380618832181373,0.012338804583334001,1447.2539913917144,2.689691022406755,102,"['O', 'S', 'Si', 'Ti', 'Zn']",1.9615,0.2164,Triclinic,P1,False,data\candidates\cif\mp-2713008.cif
mp-2713000,ZnSiGe3S5O24,0.44570000000000004,-1.8821187668382362,0.050235487573532,1357.4592513485168,3.140348317804576,102,"['Ge', 'O', 'S', 'Si', 'Zn']",1.7098,1.2641,Triclinic,P1,False,data\candidates\cif\mp-2713000.cif
mp-2712995,Zr3ZnSiS5O24,2.724,-2.494666368455883,0.004134068333333,1608.8506537448052,2.822281849477407,102,"['O', 'S', 'Si', 'Zn', 'Zr']",2.7904,0.0664,Triclinic,P1,False,data\candidates\cif\mp-2712995.cif
mp-2713001,ZnSiSn3S5O24,0.41039999999999904,-1.9375702600735298,0.044625198713239,1527.5802681858438,3.241338142921436,102,"['O', 'S', 'Si', 'Sn', 'Zn']",1.9403000000000001,1.5299,Triclinic,P1,False,data\candidates\cif\mp-2713001.cif
mp-2713039,Zr3ZnP2(SO6)4,3.4156,-2.5855040989986,0.0064191724999990004,1590.7562279738847,2.860012115146889,102,"['O', 'P', 'S', 'Zn', 'Zr']",3.0231,-0.3925,Triclinic,P1,False,data\candidates\cif\mp-2713039.cif
mp-2713111,Ti3ZnP2(SO6)4,2.1418,-2.459033060567228,0.001575310196078,1435.0580191905385,2.718787743269255,102,"['O', 'P', 'S', 'Ti', 'Zn']",2.1175,-0.024300000000000002,Triclinic,P1,False,data\candidates\cif\mp-2713111.cif
mp-2713116,Hf3ZnSiS5O24,3.1986,-2.549857063946079,0.003967516372549,1568.7520926946038,3.725768682939312,102,"['Hf', 'O', 'S', 'Si', 'Zn']",3.6278,0.4292,Triclinic,P1,False,data\candidates\cif\mp-2713116.cif
mp-2714652,Na2MgZn(SO4)3,4.626099999999999,-2.155013013083788,0.017474542653512,1504.0778662060536,2.807852723969888,114,"['Mg', 'Na', 'O', 'S', 'Zn']",5.1179,0.4918,Triclinic,P1,False,data\candidates\cif\mp-2714652.cif
mp-2714882,Na2CaZn(SO4)3,4.3783,-2.21980375527677,0.036924080723681,1641.4026319449538,2.668680520320548,114,"['Ca', 'Na', 'O', 'S', 'Zn']",4.4436,0.0653,Triclinic,P1,False,data\candidates\cif\mp-2714882.cif
mp-532759,LiZnCr3(SO4)6,0.0,-2.008505540809523,0.009555367535710001,894.9335585298966,2.986275027122934,70,"['Cr', 'Li', 'O', 'S', 'Zn']",,,Triclinic,P1,False,data\candidates\cif\mp-532759.cif
mp-677563,ZnCuHg4As7S12,0.0,-0.29874029756666703,0.12878909628333302,1966.7848232540211,4.661870733666078,75,"['As', 'Cu', 'Hg', 'S', 'Zn']",,,Triclinic,P1,False,data\candidates\cif\mp-677563.cif
mp-769549,LiZnCr3(SO4)6,2.319,-2.0073026070952382,0.010758301249994,450.68715827265646,2.96493663921446,35,"['Cr', 'Li', 'O', 'S', 'Zn']",2.7411,0.42210000000000003,Triclinic,P1,False,data\candidates\cif\mp-769549.cif
mp-772839,Li2ZnCr3(SO4)6,0.7195,-2.025954631712962,0.026964309722218003,466.48179721431126,2.88925458205632,36,"['Cr', 'Li', 'O', 'S', 'Zn']",2.8266,2.1071,Triclinic,P1,False,data\candidates\cif\mp-772839.cif
mp-17244,Ba2ZnGe2S6O,2.1081,-1.577256675416665,0.0,620.0753115673024,3.715580125434953,24,"['Ba', 'Ge', 'O', 'S', 'Zn']",3.5588,1.4507,Tetragonal,P-42_1m,True,data\candidates\cif\mp-17244.cif
mp-18129,La2ZnGa2S6O,2.5848,-1.8481179275000001,0.010437172500003,542.7896785329477,4.228246905335691,24,"['Ga', 'La', 'O', 'S', 'Zn']",6.1439,3.5591,Tetragonal,P-42_1m,False,data\candidates\cif\mp-18129.cif
mp-1208502,Sr2ZnGe2S6O,2.3133,-1.567097049166665,0.0,569.6023290017688,3.4651856951804723,24,"['Ge', 'O', 'S', 'Sr', 'Zn']",3.8155,1.5022,Tetragonal,P-42_1m,True,data\candidates\cif\mp-1208502.cif
mp-1216401,ZnFe4Cu10(SnS4)5,0.0,-0.606076928374999,0.033950502499998,788.8956423443726,4.54466731176585,40,"['Cu', 'Fe', 'S', 'Sn', 'Zn']",,,Tetragonal,I-42m,False,data\candidates\cif\mp-1216401.cif
mp-9453,Sr2ZnCu2(SO)2,0.673,-1.7072806950000001,0.068462276319443,145.0628637623755,5.309931878759118,9,"['Cu', 'O', 'S', 'Sr', 'Zn']",5.3672,4.6942,Tetragonal,I4/mmm,False,data\candidates\cif\mp-9453.cif
mp-1201031,ZnAs2S4(O2F3)4,3.2295,-2.060967351851852,0.031678648703699006,1878.5539282729744,2.4732375877188693,108,"['As', 'F', 'O', 'S', 'Zn']",0.44380000000000003,-2.7857000000000003,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1201031.cif
mp-1202438,Tl2ZnH12(SO7)2,4.706799999999999,-1.492503597956989,0.0,720.4199344541296,3.569887240545632,62,"['H', 'O', 'S', 'Tl', 'Zn']",4.2032,-0.5036,Monoclinic,P2_1/c,True,data\candidates\cif\mp-1202438.cif
mp-1204474,ZnCu2H4(SO4)2,3.0321,-1.298199863529411,0.12275319285466502,377.0616401977587,3.423216033254269,34,"['Cu', 'H', 'O', 'S', 'Zn']",5.3039,2.2718,Monoclinic,P2_1/c,False,data\candidates\cif\mp-1204474.cif
mp-23787,Na2ZnH8(SO6)2,4.9405,-1.688238596910344,0.000731419150008,514.4226515964338,2.424686094736396,50,"['H', 'Na', 'O', 'S', 'Zn']",4.5062999999999995,-0.43420000000000003,Monoclinic,P2_1/c,False,data\candidates\cif\mp-23787.cif
mp-23146,TlZnSClO4,4.3633,-1.771604434166667,0.0,601.2553302496051,4.433307529488758,32,"['Cl', 'O', 'S', 'Tl', 'Zn']",4.5382,0.1749,Monoclinic,P2_1/c,True,data\candidates\cif\mp-23146.cif
mp-24112,Rb2ZnH12(SO7)2,5.0472,-1.629999467096773,0.0,709.289087781427,2.512322026438048,62,"['H', 'O', 'Rb', 'S', 'Zn']",3.8717,-1.1755,Monoclinic,P2_1/c,True,data\candidates\cif\mp-24112.cif
mp-24366,K2ZnH12(SO7)2,5.0087,-1.628747323693547,0.0008156152419390001,677.1527668600951,2.176715809912842,62,"['H', 'K', 'O', 'S', 'Zn']",3.8717,-1.137,Monoclinic,P2_1/c,False,data\candidates\cif\mp-24366.cif
mp-559540,RbZnSClO4,4.5467,-2.0373746340625,0.0,611.9837085052178,3.064941800207648,32,"['Cl', 'O', 'Rb', 'S', 'Zn']",3.5114,-1.0353,Monoclinic,P2_1/c,True,data\candidates\cif\mp-559540.cif
mp-696089,ZnH20S2(NO7)2,4.6715,-1.285286382435897,0.015592471410263,728.8901243348494,1.8302983432606361,78,"['H', 'N', 'O', 'S', 'Zn']",3.3676,-1.3039,Monoclinic,P2_1/c,False,data\candidates\cif\mp-696089.cif
mp-696420,ZnH8C2(SN3)2,4.2828,-0.25105059157894705,0.17311843873684202,460.43150710460213,1.771967653070425,38,"['C', 'H', 'N', 'S', 'Zn']",4.1693,-0.1135,Monoclinic,P2_1/c,False,data\candidates\cif\mp-696420.cif
mp-706284,ZnH20S2(NO7)2,5.1418,-1.300562893333333,0.000315960512827,702.6695042583029,1.898597247929946,78,"['H', 'N', 'O', 'S', 'Zn']",3.9025,-1.2393,Monoclinic,P2_1/c,False,data\candidates\cif\mp-706284.cif
mp-707039,ZnH20S2(NO7)2,0.37449999999999906,-1.136492698333333,0.164386155512826,760.8570502745672,1.7533995203273571,78,"['H', 'N', 'O', 'S', 'Zn']",-1.1525,-1.5270000000000001,Monoclinic,P2_1/c,False,data\candidates\cif\mp-707039.cif
mp-759665,ZnH20S2(NO7)2,4.1761,-1.2274802952564101,0.07339855858975,761.513368650604,1.751888334348095,78,"['H', 'N', 'O', 'S', 'Zn']",3.0499,-1.1262,Monoclinic,P2_1/c,False,data\candidates\cif\mp-759665.cif
mp-779814,Cs2ZnH12(SO7)2,4.8055,-1.628007154493881,0.0,713.0154727720801,2.941101530312117,62,"['Cs', 'H', 'O', 'S', 'Zn']",3.9378,-0.8677,Monoclinic,P2_1/c,True,data\candidates\cif\mp-779814.cif
mp-2714689,NaZnGa3(SO4)6,3.441599999999999,-1.947184141777505,0.016043171547627,1389.8727489294474,3.13241001624776,105,"['Ga', 'Na', 'O', 'S', 'Zn']",3.8339,0.39230000000000004,Trigonal,P3,False,data\candidates\cif\mp-2714689.cif
mp-2714703,NaLa3Zn(SO4)6,4.235,-2.453804436896552,0.027167929404741,1870.6229559028977,2.880095665716836,105,"['La', 'Na', 'O', 'S', 'Zn']",4.2329,-0.0021000000000000003,Trigonal,P3,False,data\candidates\cif\mp-2714703.cif
mp-2714707,NaAl3Zn(SO4)6,5.081099999999999,-2.232857107039409,0.011794082732144,1321.1793495773916,2.811795781912739,105,"['Al', 'Na', 'O', 'S', 'Zn']",6.2722,1.1911,Trigonal,P3,False,data\candidates\cif\mp-2714707.cif
mp-2714885,NaSc3Zn(SO4)6,3.9473000000000003,-2.413626605753695,0.009197365232152001,1538.0115340759116,2.590039656458464,105,"['Na', 'O', 'S', 'Sc', 'Zn']",3.9241,-0.023200000000000002,Trigonal,P3,False,data\candidates\cif\mp-2714885.cif
mp-2714838,NaZnIn3(SO4)6,1.2105000000000001,-1.9310376980870272,0.015396744113087002,1568.5527721740382,3.205240838638178,105,"['In', 'Na', 'O', 'S', 'Zn']",1.6482,0.43770000000000003,Trigonal,P3,False,data\candidates\cif\mp-2714838.cif
mp-2714889,NaY3Zn(SO4)6,4.670599999999999,-2.455432480563219,0.016154704244056,1713.847257407135,2.7075552657943893,105,"['Na', 'O', 'S', 'Y', 'Zn']",4.1861,-0.48450000000000004,Trigonal,P3,False,data\candidates\cif\mp-2714889.cif
mp-40886,ZnC2S2(OF)6,5.526,-1.823150915,0.17902215720588202,234.62736283363375,2.572949517671753,17,"['C', 'F', 'O', 'S', 'Zn']",4.2168,-1.3092000000000001,Trigonal,R-3,False,data\candidates\cif\mp-40886.cif
mp-1189154,NaZnSO4F,4.2143,-2.161910375484914,0.004868993359373,196.60655246221782,3.436842734420189,16,"['F', 'Na', 'O', 'S', 'Zn']",4.6559,0.44160000000000005,Monoclinic,C2/c,False,data\candidates\cif\mp-1189154.cif
mp-1204777,ZnH12C6(S2N)2,2.4966,-0.23166123759999802,0.138624624720001,1451.9835560459987,1.399085789443472,100,"['C', 'H', 'N', 'S', 'Zn']",1.9968000000000001,-0.4998,Monoclinic,C2/c,False,data\candidates\cif\mp-1204777.cif
mp-559335,ZnAg2C4(SN)4,3.0031,-0.026998848398811,0.125035704738094,649.0075005470981,2.627536034648829,30,"['Ag', 'C', 'N', 'S', 'Zn']",2.5793,-0.4238,Monoclinic,C2/c,False,data\candidates\cif\mp-559335.cif
mp-2714136,NaYZn(SO4)3,4.1296,-2.283653276048852,0.022797163854172003,1641.888142660907,2.824680904880224,108,"['Na', 'O', 'S', 'Y', 'Zn']",3.8322000000000003,-0.2974,Trigonal,R3c,False,data\candidates\cif\mp-2714136.cif
mp-2714062,NaAlZn(SO4)3,4.7114,-2.133258146789591,0.026104148182867003,1377.2172355667694,2.9195420672736443,108,"['Al', 'Na', 'O', 'S', 'Zn']",5.6402,0.9288000000000001,Trigonal,R3c,False,data\candidates\cif\mp-2714062.cif
mp-2714122,NaZnGa(SO4)3,3.1888,-1.964399026280332,0.015254309768502,1417.9097946116083,3.136085857097266,108,"['Ga', 'Na', 'O', 'S', 'Zn']",3.6537,0.46490000000000004,Trigonal,R3c,False,data\candidates\cif\mp-2714122.cif
mp-2714151,NaScZn(SO4)3,4.271000000000001,-2.26806407706737,0.006780576099544001,1516.9664324695048,2.768635126318832,108,"['Na', 'O', 'S', 'Sc', 'Zn']",4.3653,0.09430000000000001,Trigonal,R3c,False,data\candidates\cif\mp-2714151.cif
mp-2714195,NaZnIn(SO4)3,3.5006,-1.959046029567369,0.007027632719909,1534.4369949812358,3.190733099361299,108,"['In', 'Na', 'O', 'S', 'Zn']",3.9811,0.48050000000000004,Trigonal,R3c,False,data\candidates\cif\mp-2714195.cif
mp-2714237,NaLaZn(SO4)3,3.6309,-2.264612986974777,0.050831793101884,1749.9186110301816,2.934975367483457,108,"['La', 'Na', 'O', 'S', 'Zn']",3.628,-0.0029000000000000002,Trigonal,R3c,False,data\candidates\cif\mp-2714237.cif
mp-1190396,Sm2ZnTe2(SO7)2,4.0068,-2.368156016111111,0.0,306.25639173836186,4.93109137043896,21,"['O', 'S', 'Sm', 'Te', 'Zn']",5.7605,1.7537,Triclinic,P-1,True,data\candidates\cif\mp-1190396.cif
mp-1190350,Ho2ZnTe2(SO7)2,3.9851,-2.375763820396824,0.0044801917460430005,292.40902983735526,5.33009333691045,21,"['Ho', 'O', 'S', 'Te', 'Zn']",6.0446,2.0595,Triclinic,P-1,False,data\candidates\cif\mp-1190350.cif
mp-1190377,Er2ZnTe2(SO7)2,3.9585999999999992,-2.377382144206348,0.005941538333328,292.96873618672566,5.346308176779189,21,"['Er', 'O', 'S', 'Te', 'Zn']",5.965,2.0064,Triclinic,P-1,False,data\candidates\cif\mp-1190377.cif
mp-1190458,Gd2ZnTe2(SO7)2,0.31210000000000004,-2.35949664563492,0.0,301.7456485282181,5.080638233751336,21,"['Gd', 'O', 'S', 'Te', 'Zn']",2.4825,2.1704,Triclinic,P-1,True,data\candidates\cif\mp-1190458.cif
mp-1190527,Dy2ZnTe2(SO7)2,3.9594,-2.376287267698412,0.000255357539692,294.7895723275217,5.259670912840843,21,"['Dy', 'O', 'S', 'Te', 'Zn']",6.0101,2.0507,Triclinic,P-1,False,data\candidates\cif\mp-1190527.cif
mp-1196074,ZnFe2H28(S2O15)2,1.6923,-1.476442451,0.004911629269273,633.5271968619912,2.132432013502162,65,"['Fe', 'H', 'O', 'S', 'Zn']",0.5308,-1.1615,Triclinic,P-1,False,data\candidates\cif\mp-1196074.cif
mp-1201551,ZnSb4H18S7N6,1.9308,-0.502875046527777,0.0,1108.0435313684777,2.6348396328834163,72,"['H', 'N', 'S', 'Sb', 'Zn']",3.2075,1.2767,Triclinic,P-1,True,data\candidates\cif\mp-1201551.cif
mp-695935,Na6ZnH4(S2O9)2,5.074199999999999,-1.980891209190178,0.001428201780304,390.85044680223973,2.649503464655679,33,"['H', 'Na', 'O', 'S', 'Zn']",5.406,0.33180000000000004,Triclinic,P-1,False,data\candidates\cif\mp-695935.cif
